id,x,y,z,colorb_v,lum,absmag,appmag,texnum,distly,dcalc,plx,plxerr,vx,vy,vz,speed,hipnum,name
40665,-87.9397,16.2453,99.1362,0.046,39.53997,0.73,6.36,1,435.25,1,7.49,11.35,-12.394,-16.457,-13.76,24.774,47633,HIP47633 HD83869 Gli  
30557,-57.5551,24.6206,31.9324,0.217,10.95444,2.13,6.36,1,229.09,1,14.23,5.97,-2.435,6.587,2.613,7.493,35735,HIP35735 HD56820 Gli 47Cam 
63571,243.8816,-210.6549,-17.1849,-0.11,231.02299,-1.18,6.36,1,1052.07,2,3.93,23.16,5.504,-22.867,-2.097,23.613,74552,HIP74552 HD134657 Gli  
41180,-9.4082,-165.3552,39.886,0.902,64.37597,0.2,6.36,1,555.37,1,5.87,12.95,-13.49,-19.463,-3.892,23.998,48219,HIP48219 HD85296 Gli  
65007,97.8229,-47.3307,25.9709,-0.005,27.69197,1.12,6.36,1,364.25,1,8.95,9.05,8.288,-23.394,6.437,25.64,76234,HIP76234 HD138564 Gli  
99892,-32.3073,69.3733,-3.9346,0.317,13.02503,1.94,6.36,1,249.81,1,13.05,4.67,-23.385,23.496,-7.48,33.983,117472,HIP117472 HD223421 Gli  
72174,383.3161,-41.8771,19.7133,-0.11,330.67429,-1.57,6.36,1,1258.69,1,2.59,33.59,-7.05,-7.04,-0.828,9.998,84650,HIP84650 HD156325 Gli  
77877,846.8729,621.7192,92.3212,0.48,2467.19214,-3.76,6.36,1,3438.1,2,3,29.33,-25.721,-5.453,-6.615,27.112,91499,HIP91499 HD172365 Gli  
11419,-17.421,-43.1474,-88.2889,0.021,22.0935,1.36,6.36,1,325.35,1,10.02,7.68,-15.643,-26.917,-15.382,34.725,13271,HIP13271 HD17864 Gli  
19849,-65.8735,-1.5687,-17.4607,0.342,10.30718,2.19,6.36,1,222.22,1,14.67,6.48,-42.528,-19.617,1.31,46.853,22850,HIP22850 HD31236 Gli  
88166,55.2134,-37.2562,-50.079,0.071,15.40414,1.76,6.36,1,271.67,1,12,5.17,8.849,-2.913,0.447,9.327,103752,HIP103752 HD199475 Gli  
33216,-137.0084,10.2872,79.4867,0.902,55.88803,0.36,6.36,1,517.46,1,6.3,14.76,59.665,-6.231,-0.002,59.989,38959,HIP38959 HD64958 Gli  
86641,11.3449,4.4145,-8.1424,0.82,0.47579,5.53,6.36,1,47.74,1,68.28,1.2,-81.941,-1.99,17.368,83.785,101997,HIP101997 HD196761 Gli  
92968,82.1204,45.7669,-126.649,0.82,55.18504,0.37,6.36,1,514.2,1,6.34,13.09,0,0,0,0,109375,HIP109375 HD210244 Gli  
55387,25.8146,-24.3385,65.3382,0.266,12.26183,2,6.36,1,242.38,1,13.45,5.72,-24.835,-10.284,-14.376,30.483,64838,HIP64838 HD115488 Gli  
93019,-55.1387,142.403,35.3339,-0.005,54.49524,0.38,6.36,1,510.97,1,6.38,7.52,13.403,6.502,-9.319,17.571,109434,HIP109434 HD210873 Gli  
9319,-13.5368,-63.2263,-150.6443,0.991,59.61291,0.29,6.36,1,534.43,1,6.1,11.15,-9.405,2.083,-3.705,10.321,10832,HIP10832 HD14509 Gli  
93031,28.5686,105.4904,-70.4682,0.902,37.51002,0.79,6.36,1,423.93,1,7.69,10.53,-10.316,-37.589,4.532,39.241,109445,HIP109445 HD210461 Gli  
32967,-19.9881,-299.8935,-65.8707,-0.03,210.00676,-1.08,6.36,1,1003.08,1,3.25,15.69,-13.674,14.037,-12.591,23.293,38667,HIP38667 HD65189 Gli  
89251,16.0832,375.5997,-22.0599,0.902,314.5856,-1.52,6.36,1,1227.69,2,2.13,26.29,-32.89,-23.705,-5.679,40.938,105017,HIP105017 HD202710 Gli  
75738,68.1487,105.1151,50.1879,0.946,40.39835,0.71,6.36,1,439.95,1,7.41,8.37,-136.078,-43.441,-64.648,156.792,88929,HIP88929 HD166411 Gli  
77372,70.4304,22.5385,-3.2289,0.119,12.15316,2.01,6.36,1,241.3,1,13.51,6.14,-30.317,-14.552,0.331,33.63,90884,HIP90884 HD170902 Gli  
56504,64.6659,-84.9895,-5.8142,0.021,25.37329,1.21,6.36,1,348.66,1,9.35,6.63,1.864,-32.233,-1.574,32.325,66152,HIP66152 HD117651 Gli  
59348,23.9194,-10.0467,32.405,0.509,3.82231,3.27,6.36,1,135.33,1,24.09,4.44,-73.593,-20.666,-9.489,77.026,69564,HIP69564 HD124553 Gli  
64057,74.3978,57.7703,141.9483,0.902,64.37597,0.2,6.36,1,555.37,1,5.87,13.46,1.07,-21.26,15.468,26.313,75125,HIP75125 HD136643 Gli  
35753,-81.399,-746.0849,-45.3283,-0.11,1253.99756,-3.02,6.36,1,2451.13,1,1.33,41.35,-27.988,12.311,-18.119,35.542,41941,HIP41941 HD72798 Gli  
86315,100.6692,-6.6078,-75.3928,0.946,35.18511,0.86,6.36,1,410.58,1,7.94,10.33,0,0,0,0,101623,HIP101623 HD195902 Gli  
44685,18.0306,-199.5571,72.9004,0.82,100.84498,-0.28,6.36,1,695.1,1,4.69,18.12,-23.983,-12.034,-8.988,28.298,52273,HIP52273 HD92589 Gli  
91894,24.7374,96.9018,-49.8208,0.902,27.69197,1.12,6.36,1,364.25,1,8.95,16.76,18.997,4.92,5.257,20.315,108119,HIP108119 HD208202 Gli  
45427,247.9816,-476.184,-174.0576,0.991,706.58875,-2.4,6.36,1,1839.93,2,1.94,28.87,-27.434,-7.084,-12.516,30.975,53151,HIP53151 HD94717 Gli  
27186,-179.5962,-499.4458,-194.9791,0.902,709.19653,-2.4,6.36,1,1843.32,2,1.93,29.02,-5.206,-0.157,5.014,7.229,31603,HIP31603 HD47475 Gli  
35751,-34.183,-125.9671,7.1598,0.82,37.9033,0.78,6.36,1,426.14,1,7.65,7.71,-9.396,-5.465,-8.337,13.698,41939,HIP41939 HD72688 Gli  
75999,49.0596,123.589,60.2548,0.902,47.27361,0.54,6.36,1,475.91,1,6.85,8.03,15.036,-41.332,-15.702,46.701,89246,HIP89246 HD167304 Gli  
37328,26.4274,-262.4278,-39.2982,-0.11,157.73839,-0.77,6.36,1,869.33,1,3.75,12.8,-21.84,6.991,-15.404,27.625,43763,HIP43763 HD76640 Gli  
72429,195.8984,1.7162,22.89,1.038,86.29467,-0.11,6.36,1,643,1,5.07,14.99,17.073,-34.583,18.064,42.589,84947,HIP84947 HD156992 Gli  
84519,109.0871,-39.6274,-75.9363,0.046,42.67067,0.65,6.36,1,452.15,1,7.21,13.87,5.343,-9.008,-14.974,18.273,99453,HIP99453 HD191095 Gli  
92453,116.5312,320.7443,-229.988,-0.11,375.65344,-1.71,6.36,1,1341.56,1,2.43,45.27,-23.209,-15.146,-1.959,27.784,108766,HIP108766 HD209288 Gli  
43514,-58.0151,-20.7578,96.8753,0.82,29.23908,1.06,6.36,1,374.28,1,8.71,9.64,2.751,-5.306,-10.409,12.003,50904,HIP50904 HD89993 Gli  
60442,2.4877,9.5843,21.3872,0.706,1.23212,4.5,6.36,1,76.83,1,42.43,1.39,30.404,1.633,7.429,31.341,70873,HIP70873 HD127334 Gli  
67714,-61.6387,179.9367,137.576,0.991,122.23082,-0.49,6.36,1,765.26,1,4.26,11.27,-45.143,-55.092,-2.12,71.257,79420,HIP79420 HD147142 Gli 20UMi 
16456,-86.0727,-49.5747,-97.0771,0.991,42.78928,0.65,6.36,1,452.78,1,7.2,11.11,-47.259,-81.071,-10.532,94.429,18990,HIP18990 HD25700 Gli  
5598,-34.7184,45.829,-4.4918,0.369,7.37737,2.56,6.36,1,188,1,17.34,4.09,-39.232,-13.981,-20.649,46.486,6486,HIP6486 HD8272 Gli  
32786,-110.9283,34.6366,68.611,0.021,40.39835,0.71,6.36,1,439.95,1,7.41,9.04,-28.895,-17.327,-5.642,34.161,38449,HIP38449 HD63586 Gli  
95730,63.7624,-44.5963,-92.1763,0.902,32.27683,0.95,6.36,1,393.24,1,8.29,6.76,-44.848,-5.97,-6.754,45.745,112603,HIP112603 HD215682 Gli  
31034,-90.8064,-18.2068,33.32,0.991,21.48882,1.39,6.36,1,320.87,1,10.16,10.43,-14.664,3.501,16.747,22.534,36325,HIP36325 HD58898 Gli  
77141,149.9133,-24.1669,-39.8313,0.82,54.66648,0.38,6.36,1,511.77,1,6.37,12.24,-21.567,9.798,8.146,25.05,90597,HIP90597 HD169943 Gli  
71620,466.4013,-280.074,-123.1079,-0.03,683.81403,-2.36,6.37,1,1818.39,2,2.25,35.11,14.19,-17.468,-0.936,22.525,83984,HIP83984 HD154555 Gli  
52099,6.8998,-14.812,18.896,0.571,1.3716,4.38,6.37,1,81.44,1,40.03,2.45,-23.379,-23.014,0.411,32.808,60994,HIP60994 HD108799 Gli  
73449,263.7632,331.4942,222.4359,1.478,503.17188,-2.03,6.37,1,1559.82,2,3.38,20.41,139.316,-40.486,-7.332,145.264,86153,HIP86153 HD159968 Gli  
84126,129.1698,186.9995,-34.5469,1.542,116.15062,-0.44,6.37,1,749.43,1,4.35,22.76,-100.334,-86.716,-5.29,132.72,98954,HIP98954 HD190658 Gli  
81682,13.3968,308.4011,93.6352,0.991,228.70555,-1.17,6.37,1,1051.61,1,3.1,16.13,26.768,3.827,-5.884,27.673,96003,HIP96003 HD184398 Gli  
55253,53.5015,-76.3331,-11.2886,0.991,19.37764,1.51,6.37,1,306.1,1,10.65,5.82,-34.971,-29.509,0.938,45.768,64682,HIP64682 HD114912 Gli  
72870,85.0249,23.8263,22.6452,0.396,18.26361,1.57,6.37,1,297.17,1,10.97,8.02,-9.509,-56.042,7.129,57.288,85474,HIP85474 HD158170 Gli  
98488,18.3022,44.3742,-102.5748,0.743,28.18893,1.1,6.37,1,369.2,1,8.83,10.53,-56.235,-56.008,48.1,92.806,115839,HIP115839 HD220957 Gli  
25655,-81.5264,-42.9991,-11.9069,0.396,18.98347,1.53,6.37,1,302.97,1,10.76,7.16,0.546,11.615,2.697,11.937,29746,HIP29746 HD43358 Gli  
81097,6.2162,14.0117,2.259,0.82,0.52765,5.42,6.37,1,50.51,1,64.54,0.93,-22.036,-19.117,-4.495,29.517,95319,HIP95319 HD182488 Gli  
32724,-46.3819,-57.9348,9.2988,0.342,12.29525,2,6.37,1,243.83,1,13.37,6.13,-12.106,-19.069,4.859,23.104,38372,HIP38372 HD64077 Gli 8Pup 
56564,0.5845,17.3336,66.0675,0.266,10.25458,2.2,6.37,1,222.68,1,14.64,4.37,0.986,5.101,-18.918,19.619,66223,HIP66223 HD118156 Gli  
79328,454.6487,140.0514,-84.3875,0.706,513.07074,-2.05,6.37,1,1575.09,2,3.93,21.63,25.295,-16.926,-13.164,33.161,93234,HIP93234 HD176123 Gli  
20864,-31.8419,21.2931,9.9341,0.342,3.44183,3.38,6.37,1,129.01,1,25.27,2.81,0,0,0,0,24017,HIP24017 HD32715 Gli  
92915,44.5015,10.3647,-64.1265,0.071,13.62676,1.89,6.37,1,256.69,1,12.7,7.01,-11.912,1.992,6.839,13.879,109306,HIP109306 HD210111 Gli  
14376,-57.5249,43.0758,1.9078,0.451,11.35915,2.09,6.37,1,234.36,1,13.91,6.33,64.75,-42.069,9.407,77.788,16602,HIP16602 HD21794 Gli  
28307,-78.8654,-45.9905,2.2876,0.071,18.3304,1.57,6.37,1,297.72,1,10.95,6.94,-24.357,-24.999,-1.845,34.952,32931,HIP32931 HD50062 Gli  
81986,31.5694,27.0635,-6.1516,0.423,3.88339,3.25,6.37,1,137.03,1,23.79,3.32,-7.27,4.334,2.08,8.715,96351,HIP96351 HD184663 Gli  
33981,-221.0174,-382.0461,52.1822,0.095,434.14523,-1.87,6.37,1,1448.89,1,2.25,32.89,-21.938,-16.6,-8.818,28.89,39876,HIP39876 HD67751 Gli  
61090,42.4267,-34.953,9.7867,0.342,6.85187,2.64,6.37,1,182.02,1,17.91,4.02,-23.231,-47.634,12.549,54.463,71658,HIP71658 HD128617 Gli  
24294,-93.8223,-106.6507,-57.2248,0.902,51.54348,0.44,6.37,1,499.23,1,6.53,9.95,5.181,18.064,21.047,28.216,28118,HIP28118 HD40235 Gli  
95530,-2.8307,51.4836,-24.099,0.946,7.11962,2.59,6.37,1,185.54,1,17.57,4.33,100.705,33.019,-52.952,118.472,112368,HIP112368 HD215549 Gli  
96112,50.62,47.3962,-130.1741,1.137,47.8124,0.53,6.37,1,480.83,1,6.78,14.01,0,0,0,0,113080,HIP113080 HD216553 Gli  
9089,-101.6986,93.8432,-31.154,0.86,44.22031,0.61,6.37,1,462.41,1,7.05,11.49,-44.101,-13.457,-25.59,52.734,10562,HIP10562 HD13818 Gli  
38476,-43.6041,48.7623,41.0349,0.317,13.10571,1.93,6.37,1,251.74,1,12.95,4.32,0,0,0,0,45097,HIP45097 HD77246 Gli  
98224,-99.6543,349.7284,-120.6512,1.416,322.64066,-1.55,6.37,1,1249.04,1,2.61,32.18,0,0,0,0,115530,HIP115530 HD220524 Gli  
88325,-1.1351,118.9381,4.9784,0.902,31.14881,0.99,6.37,1,388.1,1,8.4,6.55,-43.025,-31.483,-12.575,54.776,103929,HIP103929 HD200740 Gli  
75457,172.1186,-190.1359,-120.3102,1.038,176.38054,-0.89,6.37,1,923.51,1,3.53,17.56,32.038,-26.98,-62.533,75.265,88599,HIP88599 HD162337 Gli  
72419,87.0605,110.2586,85.0078,0.54,59.26052,0.29,6.37,1,535.3,1,6.09,12.48,-2.998,1.362,-11.176,11.651,84934,HIP84934 HD157358 Gli  
82053,68.3912,83.974,-5.878,0.902,25.85462,1.19,6.37,1,353.58,1,9.22,9,-9.815,-30.833,-13.152,34.928,96428,HIP96428 HD184944 Gli  
29337,-386.1742,73.3369,158.2319,-0.005,394.61722,-1.77,6.37,1,1381.36,1,2.36,34.32,15.66,-2.974,-5.769,16.952,34168,HIP34168 HD52860 Gli  
7933,-14.6151,-24.6032,-102.2273,0.902,24.76842,1.24,6.37,1,346.07,1,9.42,8.39,0.375,-7.331,-8.551,11.27,9207,HIP9207 HD12135 Gli  
12350,-143.1044,41.4746,-109.1259,1.038,74.96344,0.04,6.37,1,602.06,2,5.17,23.02,11.204,-35.834,-57.598,68.754,14318,HIP14318 HD19080 Gli  
25497,-9.9933,-12.2765,-5.3035,0.706,0.61256,5.26,6.37,1,54.42,1,59.9,1.25,-13.445,-7.055,-6.446,16.495,29568,HIP29568 HD43162 Gli  
96732,-128.3566,551.1499,-147.2997,-0.196,751.53369,-2.46,6.37,1,1906.3,2,2.77,29.96,2.096,-4.893,-15.992,16.854,113802,HIP113802 HD217811 Gli  
26307,-11.5244,-17.4943,-6.8359,0.603,1.06726,4.65,6.37,1,71.84,1,45.38,1.39,-0.611,-0.243,-19.94,19.951,30503,HIP30503 HD45184 Gli  
5506,-42.5551,61.2415,17.8732,0.266,12.92543,1.95,6.37,1,250,1,13.04,4.14,-15.141,-24.786,-12.579,31.652,6378,HIP6378 HD7925 Gli  
55792,259.9154,-328.9785,104.3682,-0.083,410.28683,-1.81,6.37,1,1408.51,2,1.82,39.01,-37.149,17.18,-8.421,41.787,65303,HIP65303 HD116226 Gli  
40521,-76.3754,-168.7501,107.6191,0.071,100.86346,-0.28,6.37,1,698.37,2,3.89,22.62,-2.632,7.138,-11.202,13.541,47454,HIP47454 HD83731 Gli  
7781,12.739,-84.1114,-175.3892,-0.03,83.51515,-0.08,6.37,1,635.48,1,5.13,11.5,0,0,0,0,9022,HIP9022 HD11965 Gli  
13679,-189.5172,7.5602,-166.3856,0.706,139.91156,-0.64,6.37,1,822.52,2,2.92,32.53,-2.058,4.114,-12.156,12.997,15807,HIP15807 HD21018 Gli  
81523,1506.0308,901.5898,-360.8815,0.396,7057.83008,-4.9,6.37,1,5841.89,2,2.05,45.37,74.3,-13.498,-33.557,82.636,95820,HIP95820 HD183344 Gli  
6002,-24.7349,-11.5824,-178.4271,0.946,71.61113,0.09,6.37,1,588.45,1,5.54,13.36,0,0,0,0,6971,HIP6971 HD9151 Gli  
78688,218.8664,201.6137,26.7134,1.137,196.19022,-1.01,6.37,1,973.99,2,1.75,64,-32.364,-14.552,-9.583,36.756,92475,HIP92475 HD174569 Gli  
76922,81.1334,77.2678,24.4602,-0.005,28.90461,1.07,6.37,1,373.85,1,8.72,9.52,-3.753,-16.996,-3.043,17.669,90337,HIP90337 HD169820 Gli  
14128,-180.0801,181.9846,57.808,1.542,151.40845,-0.73,6.37,1,855.64,1,3.81,16.27,14.044,-19.747,-2.367,24.347,16319,HIP16319 HD21179 Gli  
38105,35.2905,-173.6609,-36.0086,1.038,71.87035,0.08,6.37,1,589.51,1,5.53,8.5,2.128,21.428,20.58,29.786,44665,HIP44665 HD78632 Gli  
12742,-36.19,-24.993,-71.771,0.902,15.57282,1.74,6.37,1,274.41,1,11.88,6.82,-16.811,-10.455,16.698,25.899,14757,HIP14757 HD19826 Gli  
16668,2.0769,-17.2029,-15.4135,0.636,1.18207,4.54,6.37,1,75.6,1,43.12,1.16,-16.222,-5.443,17.106,24.195,19233,HIP19233 HD26491 Gli  
21550,-162.7883,-138.2617,-115.308,-0.11,129.48088,-0.56,6.37,1,791.26,1,4.12,19.66,-5.978,1.184,3.331,6.945,24825,HIP24825 HD34798 Gli  
36544,-148.8654,-136.0936,102.4896,0.008,112.50077,-0.4,6.37,1,737.56,1,4.42,25.79,-33.88,-26.434,2.816,43.065,42854,HIP42854 HD74393 Gli  
94836,-27.4848,104.1301,-3.6653,0.095,25.52138,1.21,6.37,1,351.29,1,9.28,5.93,-5.433,-3.786,-3.898,7.684,111543,HIP111543 HD214279 Gli  
82546,129.6494,419.1661,57.2494,0.902,430.31174,-1.86,6.37,1,1442.48,1,2.26,25.66,0,0,0,0,97029,HIP97029 HD186506 Gli  
74532,26.7233,89.8515,52.4384,0.902,25.35716,1.21,6.37,1,350.16,1,9.31,5.8,52.203,-8.892,-25.033,58.574,87434,HIP87434 HD163075 Gli  
31736,-42.4296,-11.638,16.5727,0.266,4.85808,3.01,6.37,1,153.27,1,21.27,3.9,-3.966,1.66,5.218,6.761,37165,HIP37165 HD61035 Gli  
50377,15.9054,-79.876,129.4096,0.82,51.38597,0.45,6.37,1,498.47,1,6.54,14.07,-10.15,-31.079,14.723,35.857,59010,HIP59010 HD105089 Gli  
18356,-37.7176,-6.7495,-20.0249,0.396,4.10817,3.19,6.37,1,140.94,1,23.13,3.98,-42.187,-20.513,-0.73,46.915,21152,HIP21152 HD28736 Gli  
73772,106.697,121.1869,77.7515,0.946,70.58611,0.1,6.37,1,584.22,2,4.88,27.05,-70.155,-30.7,-1.784,76.599,86537,HIP86537 HD160835 Gli  
7344,-1.4414,-7.6208,-25.9744,0.423,1.61504,4.2,6.37,1,88.37,1,36.89,1.95,-10.251,14.834,8.137,19.783,8514,HIP8514 HD11262 Gli  
82306,77.0106,-45.6629,-50.6823,0.021,23.26309,1.31,6.37,1,335.39,1,9.72,7.61,-5.626,-1.179,-17.8,18.705,96734,HIP96734 HD184586 Gli  
82267,1082.0336,1442.0172,-85.2697,1.416,7159.48682,-4.91,6.37,1,5883.81,2,1.42,54.23,46.634,-1.065,-25.568,53.194,96688,HIP96688 HD185622 Gli  
17956,-165.8427,-29.6698,-95.0188,0.902,82.22786,-0.06,6.37,1,630.56,1,5.17,22.24,0,0,0,0,20698,HIP20698 HD28086 Gli  
45419,-55.0913,-153.9868,204.0618,0.095,150.30774,-0.72,6.37,1,852.53,2,3.12,25,6.565,4.132,-7.787,10.991,53141,HIP53141 HD94180 Gli  
18514,-74.816,-68.7636,-85.2279,0.946,38.6596,0.76,6.37,1,432.36,1,7.54,11.14,0,0,0,0,21324,HIP21324 HD29163 Gli  
43847,-128.0278,20.5371,195.0205,0.902,120.54363,-0.48,6.37,1,763.47,1,4.27,19.2,-20.127,-26.425,-4.542,33.526,51290,HIP51290 HD90602 Gli  
31567,-108.2274,7.9419,52.6753,0.266,31.98092,0.96,6.37,1,393.24,1,8.29,16.89,-41.075,-20.811,-4.891,46.305,36965,HIP36965 HD60335 Gli  
91702,-21.4868,75.7015,12.5185,-0.63,13.95445,1.86,6.37,1,259.76,1,12.55,6.69,4.91,8.06,-3.521,10.074,107893,HIP107893 HD208132 Gli  
32236,26.6727,-185.5101,-66.3239,0.743,86.86884,-0.12,6.37,1,648.11,1,5.03,10.14,-20.937,41.722,4.641,46.911,37773,HIP37773 HD63513 Gli  
27746,-223.433,2.532,56.7231,0.071,116.80794,-0.44,6.37,1,751.54,2,3.59,23.12,16.093,-2.56,1.342,16.35,32268,HIP32268 HD48272 Gli  
79601,76.2992,23.3329,-15.6148,0.396,14.52746,1.82,6.37,1,265.04,1,12.3,6.34,17.523,6.802,-8.607,20.673,93543,HIP93543 HD176903 Gli  
86047,30.712,74.1768,-11.5009,-0.63,14.45686,1.82,6.37,1,264.4,1,12.33,5.68,-11.099,-16.336,-14.501,24.501,101300,HIP101300 HD195692 Gli  
49342,-4.5967,-18.848,51.7956,0.144,6.72362,2.66,6.37,1,180.31,1,18.08,4.09,-34.977,-11.653,-4.696,37.165,57779,HIP57779 HD102910 Gli  
42796,-0.5353,-21.4799,7.4383,0.54,1.12587,4.6,6.38,1,74.12,1,43.98,1.64,-35.695,-40.824,-8.542,54.897,50075,HIP50075 HD88742 Gli  
26785,-98.189,-29.1703,5.2354,0.217,22.90819,1.33,6.38,1,334.36,1,9.75,11.38,-23.732,-10.075,-4.558,26.182,31105,HIP31105 HD46031 Gli 19Gem 
20774,-154.1907,-110.2903,-107.3612,0.946,103.36525,-0.31,6.38,1,710.24,1,4.59,16.56,0,0,0,0,23908,HIP23908 HD33238 Gli  
24727,-121.5841,23.2978,22.2865,0.902,34.45607,0.88,6.38,1,410.06,1,7.95,10.19,8.574,-18.727,-5.1,21.218,28642,HIP28642 HD40722 Gli  
35741,-3.6923,-11.5512,1.0556,0.902,0.32269,5.95,6.38,1,39.68,1,82.15,0.8,-47.866,35.879,-41.95,73.063,41926,HIP41926 HD72673 Gli  
6599,-88.5836,100.0077,-40.041,-0.005,42.36056,0.66,6.38,1,454.67,1,7.17,11.85,8.888,6.301,-1.438,10.99,7651,HIP7651 HD9996 Gli  
59500,4.9287,17.1219,44.8533,0.317,5.07248,2.96,6.38,1,157.34,1,20.72,3.04,-26.386,-29.187,-13.225,41.508,69735,HIP69735 HD125111 Gli  
75783,197.3768,55.8127,9.5596,0.946,91.82101,-0.18,6.38,1,669.4,1,4.87,17.04,-18.438,0.204,-14.57,23.501,88981,HIP88981 HD166103 Gli  
75430,18.6458,48.0572,25.1128,0.266,7.1599,2.59,6.38,1,186.93,1,17.44,3.21,-33.354,-22.855,-3.568,40.59,88565,HIP88565 HD165645 Gli  
34332,-36.3821,-109.7287,0.9608,0.991,29.10501,1.07,6.38,1,376.88,1,8.65,7.4,1.291,-22.353,17.4,28.357,40291,HIP40291 HD69002 Gli  
72733,115.978,137.9697,102.7464,0.144,93.73588,-0.2,6.38,1,676.35,1,4.82,15.35,-35.335,-12.575,-21.161,43.064,85313,HIP85313 HD158067 Gli  
49608,19.8026,-38.39,-3.1173,0.317,4.08462,3.2,6.38,1,141.19,1,23.09,2.56,0,0,0,0,58085,HIP58085 HD103482 Gli  
17754,-99.2744,-154.49,-180.8403,0.946,144.65602,-0.68,6.38,1,840.21,1,3.88,15.72,-6.588,0.882,-4.924,8.272,20467,HIP20467 HD27941 Gli  
70135,147.991,91.3967,114.665,0.706,94.51864,-0.21,6.38,1,679.17,1,4.8,18.54,20.126,3.714,-8.153,22.03,82241,HIP82241 HD151627 Gli  
85318,106.6455,541.0408,23.0517,0.706,663.39508,-2.33,6.38,1,1799.3,2,2.1,26.67,3.642,-0.302,-10.45,11.071,100434,HIP100434 HD194069 Gli  
75802,169.7989,-78.917,-60.7495,1.086,84.38642,-0.09,6.38,1,641.73,1,5.08,14.57,-4.643,-9.073,23.45,25.569,89006,HIP89006 HD165497 Gli  
51326,-5.7003,-2.3979,49.3156,0.48,5.37952,2.9,6.38,1,162.03,1,20.12,3.83,-30.425,-46.715,1.754,55.777,60098,HIP60098 HD107213 Gli 9Com 
52378,32.8758,-56.8249,14.993,0.396,9.87523,2.24,6.38,1,219.53,1,14.85,4.92,-29.269,-56.084,-1.62,63.283,61328,HIP61328 HD109312 Gli  
91618,123.4427,93.206,-165.8115,1.038,111.97544,-0.4,6.38,1,739.23,1,4.41,18.37,-12.352,-4.108,-16.308,20.866,107797,HIP107797 HD207552 Gli  
62224,191.9786,-204.0895,-46.8973,-0.11,175.75781,-0.89,6.38,1,926.14,1,3.52,17.9,0,0,0,0,72983,HIP72983 HD130942 Gli  
83634,74.884,-48.9103,-54.2389,0.071,23.82781,1.28,6.38,1,341,1,9.56,7.43,0.711,-10.621,-24.71,26.906,98346,HIP98346 HD188164 Gli  
14245,-33.1677,-27.6645,-59.8425,0.095,11.861,2.04,6.38,1,240.59,1,13.55,5.83,-17.065,-22.853,-7.39,29.463,16449,HIP16449 HD21997 Gli  
62734,128.0793,-22.5738,121.4386,0.095,68.9489,0.13,6.38,1,580.07,1,5.62,19.22,0,0,0,0,73571,HIP73571 HD132953 Gli  
93494,8.3024,111.7988,-49.1286,0.86,32.6254,0.94,6.38,1,399.02,1,8.17,8.94,9.649,16.717,-3.599,19.634,109977,HIP109977 HD211432 Gli  
37116,-45.6682,-479.5506,1.2663,-0.167,505.35052,-2.03,6.38,1,1570.41,2,2.54,23.23,-24.515,-5.927,-19.256,31.732,43520,HIP43520 HD76004 Gli  
73924,93.3175,259.5654,161.4138,1.086,222.42416,-1.14,6.38,1,1041.86,2,2.67,20.97,-72.124,-89.098,21.342,116.601,86713,HIP86713 HD161369 Gli  
30176,-85.2566,-16.8465,26.6829,0.781,17.9976,1.59,6.38,1,296.36,1,11,9.82,-11.626,-58.62,11.794,60.915,35253,HIP35253 HD56176 Gli  
8601,-92.8354,86.1359,-36.9688,0.82,37.90195,0.78,6.38,1,430.08,1,7.58,10.42,-32.587,6.83,-33.158,46.989,9983,HIP9983 HD13013 Gli  
30868,-83.9626,-43.3567,21.018,0.071,20.40795,1.45,6.38,1,315.59,1,10.33,9.68,2.619,9.651,-17.022,19.742,36123,HIP36123 HD58552 Gli  
46026,-44.3152,35.1904,66.3238,0.071,16.55286,1.68,6.38,1,284.22,1,11.47,5.67,-23.309,-19.91,10.967,32.557,53860,HIP53860 HD95256 Gli  
32668,-94.9644,-79.008,29.0517,0.991,35.07095,0.86,6.38,1,413.71,1,7.88,12.06,0,0,0,0,38306,HIP38306 HD63838 Gli  
61256,255.2073,-151.9274,146.3954,-0.63,238.77345,-1.22,6.38,1,1079.47,1,3.02,39.74,-6.151,-27.405,4.782,28.491,71853,HIP71853 HD129161 Gli  
23363,-21.4615,-67.0331,-41.482,0.266,14.53574,1.82,6.38,1,266.34,1,12.24,4.58,-7.638,18.37,22.639,30.139,27001,HIP27001 HD38458 Gli  
59373,18.3782,7.4068,55.5701,0.192,7.57985,2.53,6.38,1,192.33,1,16.95,4.42,8.375,5.923,-6.681,12.242,69592,HIP69592 HD124713 Gli  
53080,121.3963,-200.0302,116.6523,-0.03,148.86145,-0.71,6.38,1,852.33,2,3.35,24.78,12.271,-1.959,-0.374,12.432,62128,HIP62128 HD110653 Gli  
95011,-26.3762,154.7566,-32.1996,0.603,55.92819,0.36,6.38,1,522.44,1,6.24,10.58,6.24,-1.473,-1.662,6.624,111753,HIP111753 HD214558 Gli  
86468,39.491,14.0166,-27.9171,0.241,5.5213,2.87,6.38,1,164.15,1,19.86,4.28,-28.253,-6.549,-1.944,29.067,101808,HIP101808 HD196385 Gli  
89067,-8.431,39.7721,7.7646,0.603,3.73084,3.3,6.38,1,134.93,1,24.16,1.99,4.799,39.482,-9.588,40.912,104788,HIP104788 HD202582 Gli  
